,Customer_ID,call_failure,complains,sub_length,charge_amount,total_sec_calls,total_num_sms,distinct_call_nums,tariff_plan,status,age,customer_value,Churn,Cluster_KMeans
816,23194,2,0,42,0,875,8,12,1,2,25,76.275,0,0
817,23195,4,0,43,0,710,21,9,1,2,30,113.2,0,0
818,23196,0,0,42,0,0,8,0,1,2,25,36.0,1,0
819,23197,5,0,42,1,7508,392,44,1,1,30,1873.64,0,3
820,23198,9,0,42,2,11465,19,48,1,1,45,338.125,0,1
821,23199,10,0,42,2,6718,116,38,1,1,25,827.955,0,3
822,23200,25,1,38,0,955,24,18,1,2,30,136.32,1,1
823,23201,23,0,41,9,10435,9,43,2,1,55,171.51,0,2
824,23202,15,0,41,2,5818,34,25,1,1,30,372.88,0,1
825,23203,3,0,39,1,2840,8,15,1,1,30,146.72,0,0
826,23204,11,0,40,0,2990,17,17,1,2,30,189.48,1,0
827,23205,11,1,41,0,2268,42,32,1,2,45,162.95,1,1
828,23206,2,0,41,0,133,8,3,1,2,30,37.64,1,0
829,23207,3,0,41,1,1668,8,7,1,1,45,62.475,0,0
830,23208,5,0,38,2,6785,22,23,1,1,55,136.32,0,1
831,23209,2,0,41,0,628,17,5,1,2,45,58.525,1,0
832,23210,2,0,41,2,338,12,3,1,1,55,23.22,0,0
833,23211,27,0,36,4,16075,8,81,1,1,25,770.355,0,2
834,23212,8,0,39,4,6965,279,34,2,1,30,1399.48,0,3
835,23213,4,0,41,1,3718,10,29,1,1,30,192.24,0,1
836,23214,5,0,40,0,1665,46,21,1,2,45,157.875,0,0
837,23215,8,0,41,1,2780,183,24,1,1,25,951.255,0,3
838,23216,6,1,32,2,1315,201,12,2,1,30,858.28,1,1
839,23217,6,0,31,1,1568,38,69,1,1,55,81.195,0,1
840,23218,13,0,32,0,700,18,8,1,2,30,101.24,0,0
841,23219,2,0,31,0,825,29,4,1,2,45,93.525,0,0
842,23220,12,0,30,1,1225,27,14,1,1,25,178.335,0,0
843,23221,4,0,30,1,3225,16,24,1,1,30,195.68,0,0
844,23222,4,0,23,1,1695,36,15,1,1,30,213.08,0,0
845,23223,18,0,22,2,6392,93,43,2,1,25,712.755,0,1
846,23224,14,0,20,1,8932,81,41,1,1,55,258.135,0,1
847,23225,10,0,21,4,2852,39,20,1,1,30,272.12,0,1
848,23226,4,0,14,2,4390,223,11,1,1,30,1069.44,0,3
849,23227,5,1,14,2,1487,8,8,1,1,30,92.48,1,0
850,23228,14,0,39,1,5080,30,17,1,1,30,326.48,0,1
851,23229,6,0,40,0,1028,15,4,1,2,30,101.76,0,0
852,23230,16,0,38,1,3163,367,24,1,1,30,1597.36,0,3
853,23231,16,0,39,1,4908,9,35,1,1,15,323.675,0,1
854,23232,9,0,39,1,3103,10,33,1,1,25,187.74,0,1
855,23233,17,0,39,2,4485,40,28,1,1,30,343.12,0,1
856,23234,10,0,39,1,3070,293,18,1,1,30,1296.8,0,3
857,23235,19,0,38,3,9825,152,43,1,1,30,1006.28,0,2
858,23236,13,0,39,1,14483,8,44,1,1,30,618.52,0,1
859,23237,13,0,39,2,5225,10,25,1,1,30,252.76,0,1
860,23238,12,0,39,1,6628,15,12,1,1,30,329.36,0,1
861,23239,15,0,39,0,2948,16,17,1,2,30,184.52,0,1
862,23240,31,1,39,4,15850,62,32,1,1,30,891.44,0,2
863,23241,10,0,39,2,3805,491,8,1,1,30,2117.72,0,3
864,23242,15,0,38,1,16195,158,30,1,1,25,1448.46,0,3
865,23243,9,0,38,2,7210,194,26,1,1,30,1068.28,0,3
866,23244,6,0,38,0,1585,8,11,1,2,25,108.45,0,0
867,23245,8,0,39,0,1420,21,8,1,2,30,141.8,0,0
868,23246,6,0,38,0,710,8,2,1,2,25,68.445,1,0
869,23247,9,0,38,1,8218,392,43,1,1,30,1902.24,0,3
870,23248,13,0,38,2,12175,19,47,1,1,45,356.0,0,2
871,23249,14,0,38,2,7428,116,37,1,1,25,860.13,0,3
872,23250,29,1,34,0,1665,24,17,1,2,30,164.92,1,1
873,23251,27,0,37,9,11145,9,42,2,1,55,182.235,0,2
874,23252,19,0,37,2,6528,34,24,1,1,25,451.665,0,1
875,23253,7,0,35,1,3550,8,14,1,1,30,175.32,0,0
876,23254,15,1,36,0,3700,17,16,1,2,30,218.08,1,1
877,23255,15,1,37,0,2978,42,31,1,2,30,289.32,1,1
878,23256,6,0,37,0,843,8,2,1,2,30,66.24,1,0
879,23257,7,0,37,1,2378,8,6,1,1,45,80.35,0,0
880,23258,9,0,34,2,7495,22,22,1,1,55,147.045,0,1
881,23259,6,1,37,0,1338,17,4,1,2,45,76.4,1,0
882,23260,6,0,37,2,1048,12,2,1,1,55,33.945,0,0
883,23261,31,1,32,4,16785,8,80,1,1,25,802.53,0,2
884,23262,12,1,35,4,7675,279,33,2,1,30,1428.08,0,3
885,23263,8,0,37,1,4428,10,28,1,1,30,220.84,0,1
886,23264,9,0,36,0,2375,46,20,1,2,30,281.2,0,0
887,23265,12,0,37,1,3490,183,23,1,1,25,983.43,0,3
888,23266,10,0,28,2,2025,201,11,2,1,30,886.88,0,3
889,23267,10,0,27,1,2278,38,68,1,1,45,153.2,0,1
890,23268,17,0,28,0,1410,18,7,1,2,30,129.84,0,0
891,23269,6,0,27,0,1535,29,3,1,2,45,111.4,0,0
892,23270,16,0,26,1,1935,27,13,1,1,25,210.51,0,1
893,23271,8,0,26,1,3935,16,23,1,1,30,224.28,0,1
894,23272,8,0,19,1,2405,36,14,1,1,25,271.89,0,0
895,23273,22,0,18,2,7102,93,42,2,1,25,744.93,0,1
896,23274,18,0,16,1,9642,81,40,1,1,55,268.86,0,1
897,23275,14,0,17,4,3562,39,19,2,1,30,300.72,0,1
898,23276,8,0,10,2,5100,223,10,1,1,30,1098.04,0,3
899,23277,9,0,10,2,2197,8,7,1,1,30,121.08,1,0
900,23278,2,0,37,0,3660,0,17,1,1,25,167.4,0,0
901,23279,0,0,38,0,0,0,0,1,2,25,0.0,0,0
902,23280,4,0,36,0,1743,334,24,1,1,25,1583.64,0,3
903,23281,4,0,37,0,3488,0,35,1,1,15,194.865,0,0
904,23282,0,0,37,0,1683,0,33,1,1,15,95.15,0,0
905,23283,5,0,37,0,3065,7,28,1,1,30,153.44,0,0
906,23284,0,0,37,0,1650,260,18,1,1,30,1107.12,0,3
907,23285,7,0,36,1,8405,119,43,1,1,30,816.6,0,3
908,23286,1,0,37,0,13063,0,44,1,1,30,528.84,0,1
909,23287,1,0,37,0,3805,0,25,1,1,30,155.08,0,0
910,23288,0,0,37,0,5208,0,12,1,1,25,238.14,0,0
911,23289,3,0,37,0,1528,0,17,1,2,30,62.84,0,0
912,23290,19,0,37,2,14430,29,32,1,1,30,701.76,0,2
913,23291,0,0,37,0,2385,458,8,1,1,30,1928.04,0,3
914,23292,3,0,36,0,14775,125,30,1,1,25,1235.07,0,3
915,23293,0,0,36,0,5790,161,26,1,1,30,878.6,0,3
916,23294,0,0,36,0,165,0,11,1,2,25,7.56,0,0
917,23295,0,0,37,0,0,0,0,1,2,25,0.0,0,0
918,23296,0,0,36,0,0,0,0,1,2,25,0.0,1,0
919,23297,0,0,36,0,6798,359,43,1,1,25,1926.63,0,3
920,23298,1,0,36,0,10755,0,47,1,1,30,435.92,0,1
921,23299,2,0,36,0,6008,83,37,1,1,25,646.74,0,3
922,23300,17,0,32,0,245,0,17,1,2,25,12.645,1,0
923,23301,15,0,35,7,9725,0,42,1,1,45,245.175,0,2
924,23302,7,0,35,0,5108,1,24,1,1,25,238.275,1,0
925,23303,0,0,33,0,2130,0,14,1,1,30,85.64,0,0
926,23304,3,1,34,0,2280,0,16,1,2,25,103.95,1,0
927,23305,3,0,35,0,1558,9,31,1,2,30,99.64,1,0
928,23306,0,0,35,0,0,0,0,1,2,30,0.0,1,0
929,23307,0,0,35,0,958,0,6,1,1,30,38.88,0,0
930,23308,0,0,32,0,6075,0,22,1,1,45,154.025,0,0
931,23309,0,0,35,0,0,0,0,1,2,45,0.0,1,0
932,23310,0,0,35,0,0,0,0,1,1,55,0.0,0,0
933,23311,19,0,30,2,15365,0,80,1,1,25,701.64,0,2
934,23312,0,0,33,2,6255,246,33,2,1,25,1393.2,0,3
935,23313,0,0,35,0,3008,0,28,1,1,25,138.555,0,0
936,23314,0,0,34,0,955,13,20,1,2,30,91.52,0,0
937,23315,0,0,35,0,2070,150,23,1,1,25,770.04,0,3
938,23316,0,0,26,0,605,168,11,2,1,25,784.35,0,0
939,23317,0,0,25,0,858,5,68,1,1,45,34.65,0,1
940,23318,0,0,26,0,0,0,0,1,2,25,0.0,0,0
941,23319,0,0,25,0,0,0,0,1,2,45,0.0,0,0
942,23320,4,0,24,0,515,0,13,1,1,25,24.12,0,0
943,23321,0,0,24,0,2515,0,23,1,1,30,102.6,0,0
944,23322,0,0,17,0,985,3,14,1,1,25,58.5,0,0
945,23323,10,0,16,0,5682,60,42,2,1,15,649.66,0,3
946,23324,6,0,14,0,8222,48,40,1,1,45,329.55,0,1
947,23325,2,0,15,2,2142,6,19,1,1,30,111.04,0,0
948,23326,0,0,8,0,3680,190,10,1,1,30,908.36,0,3
949,23327,0,0,8,0,777,0,7,1,1,30,31.4,1,0
950,23328,8,0,38,0,4370,5,17,1,1,30,197.64,0,0
951,23329,0,0,39,0,318,7,4,1,2,25,46.035,0,0
952,23330,10,0,37,0,2453,359,24,1,1,30,1536.52,0,3
953,23331,10,0,38,0,4198,1,35,1,1,15,240.02,0,1
954,23332,3,0,38,0,2393,2,33,1,1,15,145.805,0,0
955,23333,11,0,38,1,3775,32,28,1,1,30,282.28,0,1
956,23334,4,0,38,0,2360,285,18,1,1,30,1235.96,0,3
957,23335,13,0,37,2,9115,144,43,1,1,30,945.44,0,3
958,23336,7,0,38,0,13773,0,44,1,1,30,557.68,0,1
959,23337,7,0,38,1,4515,2,25,1,1,30,191.92,0,1
960,23338,6,0,38,0,5918,7,12,1,1,30,268.52,0,0
961,23339,9,1,38,0,2238,8,17,1,2,30,123.68,0,0
962,23340,25,0,38,3,15140,54,32,1,1,30,830.6,0,2
963,23341,4,0,38,1,3095,483,8,1,1,30,2056.88,0,3
964,23342,9,0,37,0,15485,150,30,1,1,25,1380.015,0,3
965,23343,3,0,37,1,6500,186,26,1,1,30,1007.44,0,3
966,23344,0,0,37,0,875,0,11,1,2,25,40.005,0,0
967,23345,2,0,38,0,710,13,8,1,2,30,80.96,0,0
968,23346,0,0,37,0,0,0,0,1,2,25,0.0,1,0
969,23347,3,0,37,0,7508,384,43,1,1,25,2071.575,0,3
970,23348,7,0,37,1,11465,11,47,1,1,45,317.975,0,1
971,23349,8,0,37,1,6718,108,37,1,1,25,791.685,0,3
972,23350,23,0,33,0,955,16,17,1,2,25,117.09,1,1
973,23351,21,1,36,8,10435,1,42,1,1,55,159.42,0,2
974,23352,13,0,36,1,5818,26,24,1,1,25,383.22,1,1
975,23353,1,0,34,0,2840,0,14,1,1,30,114.48,0,0
976,23354,9,1,35,0,2990,9,16,1,2,30,157.24,1,0
977,23355,9,0,36,0,2268,34,31,1,2,30,228.48,1,0
978,23356,0,0,36,0,133,0,2,1,2,30,5.4,1,0
979,23357,1,0,36,0,1668,0,6,1,1,30,67.72,0,0
980,23358,3,0,33,1,6785,14,22,1,1,55,124.23,0,1
981,23359,0,0,36,0,628,9,4,1,2,45,38.375,1,0
982,23360,0,0,36,1,338,4,2,1,1,55,11.13,0,0
983,23361,25,0,31,3,16075,0,80,1,1,25,734.085,0,2
984,23362,6,0,34,3,6965,271,33,2,1,25,1538.145,0,3
985,23363,2,0,36,0,3718,2,28,1,1,25,180.0,0,0
986,23364,3,0,35,0,1665,38,20,1,2,30,220.36,0,0
987,23365,6,0,36,0,2780,175,23,1,1,25,914.985,0,3
988,23366,4,1,27,1,1315,193,11,2,1,25,929.295,1,0
989,23367,4,0,26,0,1568,30,68,1,1,45,115.175,0,1
990,23368,11,0,27,0,700,10,7,1,2,25,77.625,0,0
991,23369,0,0,26,0,825,21,3,1,2,45,73.375,0,0
992,23370,10,0,25,0,1225,19,13,1,1,25,142.065,0,0
993,23371,2,0,25,0,3225,8,23,1,1,30,163.44,0,0
994,23372,2,0,18,0,1695,28,14,1,1,25,203.445,0,0
995,23373,16,0,17,1,6392,85,42,2,1,25,676.485,0,1
996,23374,12,0,15,0,8932,73,40,1,1,45,410.075,0,1
997,23375,8,0,16,3,2852,31,19,1,1,30,239.88,0,1
998,23376,2,0,9,1,4390,215,10,1,1,30,1037.2,0,3
999,23377,3,0,9,1,1487,0,7,1,1,30,60.24,1,0
1000,23378,8,0,38,0,4370,5,17,1,1,30,197.64,0,0
1001,23379,0,0,39,0,318,7,4,1,2,25,46.035,0,0
1002,23380,10,0,37,0,2453,359,24,1,1,30,1536.52,0,3
1003,23381,10,0,38,0,4198,1,35,1,1,15,240.02,0,1
1004,23382,3,0,38,0,2393,2,33,1,1,15,145.805,0,0
1005,23383,11,0,38,1,3775,32,28,1,1,30,282.28,0,1
1006,23384,4,0,38,0,2360,285,18,1,1,30,1235.96,0,3
1007,23385,13,0,37,2,9115,144,43,1,1,30,945.44,0,3
1008,23386,7,0,38,0,13773,0,44,1,1,30,557.68,0,1
1009,23387,7,0,38,1,4515,2,25,1,1,30,191.92,0,1
1010,23388,6,0,38,0,5918,7,12,1,1,30,268.52,0,0
1011,23389,9,1,38,0,2238,8,17,1,2,30,123.68,0,0
1012,23390,25,0,38,3,15140,54,32,1,1,30,830.6,0,2
1013,23391,4,0,38,1,3095,483,8,1,1,30,2056.88,0,3
1014,23392,9,0,37,0,15485,150,30,1,1,25,1380.015,0,3
1015,23393,3,0,37,1,6500,186,26,1,1,30,1007.44,0,3
1016,23394,0,0,37,0,875,0,11,1,2,25,40.005,0,0
1017,23395,2,0,38,0,710,13,8,1,2,30,80.96,0,0
1018,23396,0,0,37,0,0,0,0,1,2,25,0.0,1,0
1019,23397,3,0,37,0,7508,384,43,1,1,25,2071.575,0,3
1020,23398,7,0,37,1,11465,11,47,1,1,45,317.975,0,1
1021,23399,8,0,37,1,6718,108,37,1,1,25,791.685,0,3
1022,23400,23,1,33,0,955,16,17,1,2,25,117.09,1,1
1023,23401,21,0,36,8,10435,1,42,1,1,55,159.42,0,2
1024,23402,13,1,36,1,5818,26,24,1,1,25,383.22,1,1
1025,23403,1,0,34,0,2840,0,14,1,1,30,114.48,0,0
1026,23404,9,0,35,0,2990,9,16,1,2,30,157.24,1,0
1027,23405,9,0,36,0,2268,34,31,1,2,30,228.48,1,0
1028,23406,0,0,36,0,133,0,2,1,2,30,5.4,1,0
1029,23407,1,0,36,0,1668,0,6,1,1,30,67.72,0,0
1030,23408,3,0,33,1,6785,14,22,1,1,55,124.23,0,1
1031,23409,0,0,36,0,628,9,4,1,2,45,38.375,1,0
1032,23410,0,0,36,1,338,4,2,1,1,55,11.13,0,0
1033,23411,25,1,31,3,16075,0,80,1,1,25,734.085,0,2
1034,23412,6,0,34,3,6965,271,33,2,1,25,1538.145,0,3
1035,23413,2,0,36,0,3718,2,28,1,1,25,180.0,0,0
1036,23414,3,0,35,0,1665,38,20,1,2,30,220.36,0,0
1037,23415,6,0,36,0,2780,175,23,1,1,25,914.985,0,3
1038,23416,4,0,27,1,1315,193,11,2,1,25,929.295,0,3
1039,23417,4,0,26,0,1568,30,68,1,1,45,115.175,0,1
1040,23418,11,0,27,0,700,10,7,1,2,25,77.625,0,0
1041,23419,0,0,26,0,825,21,3,1,2,45,73.375,0,0
1042,23420,10,0,25,0,1225,19,13,1,1,25,142.065,0,0
1043,23421,2,0,25,0,3225,8,23,1,1,30,163.44,0,0
1044,23422,2,0,18,0,1695,28,14,1,1,25,203.445,0,0
1045,23423,16,0,17,1,6392,85,42,2,1,25,676.485,0,1
1046,23424,12,0,15,0,8932,73,40,1,1,45,410.075,0,1
1047,23425,8,0,16,3,2852,31,19,1,1,30,239.88,0,1
1048,23426,2,0,9,1,4390,215,10,1,1,30,1037.2,0,3
1049,23427,3,1,9,1,1487,0,7,1,1,30,60.24,1,0
1050,23428,3,0,36,0,4065,0,15,1,1,25,185.85,0,0
1051,23429,0,0,37,0,0,0,0,1,2,25,0.0,0,0
1052,23430,5,0,35,0,2148,352,22,1,1,25,1683.09,0,3
1053,23431,5,0,36,0,3893,0,33,1,1,15,217.415,0,0
1054,23432,0,0,36,0,2088,0,31,1,1,15,117.7,0,0
1055,23433,6,0,36,0,3470,25,26,1,1,25,272.07,0,0
1056,23434,0,0,36,0,2055,278,16,1,1,30,1195.52,0,3
1057,23435,8,0,35,1,8810,137,41,1,1,30,905.0,0,3
1058,23436,2,0,36,0,13468,0,42,1,1,30,545.24,0,1
1059,23437,2,0,36,0,4210,0,23,1,1,30,171.48,0,0
1060,23438,1,0,36,0,5613,0,10,1,1,25,256.59,0,0
1061,23439,4,0,36,0,1933,1,15,1,2,30,83.24,0,0
1062,23440,20,0,36,2,14835,47,30,1,1,30,790.16,0,2
1063,23441,0,0,36,0,2790,476,6,1,1,30,2016.44,0,3
1064,23442,4,0,35,0,15180,143,28,1,1,25,1334.52,0,3
1065,23443,0,0,35,0,6195,179,24,1,1,30,967.0,0,3
1066,23444,0,0,35,0,570,0,9,1,2,25,26.01,0,0
1067,23445,0,0,36,0,405,6,6,1,2,25,45.585,0,0
1068,23446,0,0,35,0,0,0,0,1,2,25,0.0,1,0
1069,23447,0,0,35,0,7203,377,41,1,1,25,2026.08,0,3
1070,23448,2,0,35,0,11160,4,45,1,1,30,468.32,0,1
1071,23449,3,0,35,0,6413,101,35,1,1,25,746.19,0,3
1072,23450,18,0,31,0,650,9,15,1,2,25,71.595,1,0
1073,23451,16,0,34,7,10130,0,40,1,1,45,255.425,0,2
1074,23452,8,1,34,0,5513,19,22,1,1,25,337.725,1,1
1075,23453,0,0,32,0,2535,0,12,1,1,30,102.04,0,0
1076,23454,4,0,33,0,2685,2,14,1,2,25,131.4,1,0
1077,23455,4,0,34,0,1963,27,29,1,2,30,188.04,1,0
1078,23456,0,1,34,0,0,0,0,1,2,30,0.0,1,0
1079,23457,0,0,34,0,1363,0,4,1,1,30,55.28,0,0
1080,23458,0,0,31,0,6480,7,20,1,1,45,181.775,0,0
1081,23459,0,0,34,0,323,2,2,1,2,45,13.1,1,0
1082,23460,0,0,34,0,0,0,0,1,1,55,0.0,0,0
1083,23461,20,0,29,2,15770,0,78,1,1,25,720.09,0,2
1084,23462,1,0,32,2,6660,264,31,2,1,25,1492.65,0,3
1085,23463,0,0,34,0,3413,0,26,1,1,25,157.005,0,0
1086,23464,0,0,33,0,1360,31,18,1,2,30,179.92,0,0
1087,23465,1,0,34,0,2475,168,21,1,1,25,869.49,0,3
1088,23466,0,1,25,0,1010,186,9,2,1,25,883.8,1,0
1089,23467,0,0,24,0,1263,23,66,1,1,45,89.9,0,1
1090,23468,6,0,25,0,395,3,5,1,2,25,32.13,0,0
1091,23469,0,0,24,0,520,14,1,1,2,45,48.1,0,0
1092,23470,5,0,23,0,920,12,11,1,1,25,96.57,0,0
1093,23471,0,0,23,0,2920,1,21,1,1,30,123.0,0,0
1094,23472,0,0,16,0,1390,21,12,1,1,25,157.95,0,0
1095,23473,11,0,15,0,6088,78,40,2,1,15,771.265,0,3
1096,23474,7,0,13,0,8628,66,38,1,1,45,384.825,0,1
1097,23475,3,0,14,2,2548,24,17,1,1,30,199.48,0,0
1098,23476,0,0,7,0,4085,208,8,1,1,30,996.76,0,3
1099,23477,0,1,7,0,1183,0,5,1,2,25,53.82,1,0
1100,23478,6,0,38,0,4125,3,17,1,1,25,202.185,0,0
1101,23479,0,0,39,0,73,5,4,1,1,25,25.875,0,0
1102,23480,8,0,37,0,2208,357,24,1,1,25,1708.425,0,3
1103,23481,8,0,38,0,3953,0,35,1,1,15,220.88,0,1
1104,23482,1,0,38,0,2148,0,33,1,1,15,121.165,0,0
1105,23483,9,0,38,1,3530,30,28,1,1,30,264.36,0,1
1106,23484,2,0,38,0,2115,283,18,1,1,30,1218.04,0,3
1107,23485,11,0,37,2,8870,142,43,1,1,30,927.52,0,3
1108,23486,5,0,38,0,13528,0,44,1,1,30,547.76,0,1
1109,23487,5,0,38,1,4270,0,25,1,1,30,174.0,0,1
1110,23488,4,0,38,0,5673,5,12,1,1,25,281.925,0,0
1111,23489,7,0,38,0,1993,6,17,1,1,30,105.76,0,0
1112,23490,23,0,38,3,14895,52,32,1,1,30,812.68,0,2
1113,23491,2,0,38,1,2850,481,8,1,1,30,2038.96,0,3
1114,23492,7,0,37,0,15240,148,30,1,1,25,1359.855,0,3
1115,23493,1,0,37,1,6255,184,26,1,1,30,989.52,0,3
1116,23494,0,0,37,0,630,0,11,1,1,25,28.845,0,0
1117,23495,0,0,38,0,465,11,8,1,1,25,70.92,0,0
1118,23496,0,0,37,0,0,0,0,1,1,25,0.0,1,0
1119,23497,1,0,37,0,7263,382,43,1,1,25,2051.415,0,3
1120,23498,5,0,37,1,11220,9,47,1,1,30,490.84,0,1
1121,23499,6,0,37,1,6473,106,37,1,1,25,771.525,0,3
1122,23500,21,1,33,0,710,14,17,1,1,25,96.93,1,1
1123,23501,19,0,36,8,10190,0,42,1,1,45,257.0,0,2
1124,23502,11,1,36,1,5573,24,24,1,1,25,363.06,1,1
1125,23503,0,0,34,0,2595,0,14,1,1,30,104.56,0,0
1126,23504,7,0,35,0,2745,7,16,1,1,30,139.32,1,0
1127,23505,7,1,36,0,2023,32,31,1,1,30,210.56,1,0
1128,23506,0,0,36,0,0,0,0,1,1,30,0.0,1,0
1129,23507,0,0,36,0,1423,0,6,1,1,30,57.8,0,0
1130,23508,1,0,33,1,6540,12,22,1,1,45,195.85,0,1
1131,23509,0,0,36,0,383,7,4,1,1,45,27.175,1,0
1132,23510,0,0,36,1,93,2,2,1,1,55,4.41,0,0
1133,23511,23,0,31,3,15830,0,80,1,1,25,722.925,0,2
1134,23512,4,0,34,3,6720,269,33,2,1,25,1517.985,0,3
1135,23513,0,0,36,0,3473,0,28,1,1,25,159.84,0,0
1136,23514,1,0,35,0,1420,36,20,1,1,30,202.44,0,0
1137,23515,4,0,36,0,2535,173,23,1,1,25,894.825,0,3
1138,23516,2,1,27,1,1070,191,11,2,1,25,909.135,0,0
1139,23517,2,0,26,0,1323,28,68,1,1,45,103.975,0,1
1140,23518,9,0,27,0,455,8,7,1,1,25,57.465,0,0
1141,23519,0,0,26,0,580,19,3,1,1,45,62.175,0,0
1142,23520,8,0,25,0,980,17,13,1,1,25,121.905,0,0
1143,23521,0,0,25,0,2980,6,23,1,1,30,145.52,0,0
1144,23522,0,0,18,0,1450,26,14,1,1,25,183.285,0,0
1145,23523,14,1,17,1,6148,83,42,2,1,15,802.23,0,1
1146,23524,10,0,15,0,8688,71,40,1,1,45,398.9,0,1
1147,23525,6,0,16,3,2608,29,19,1,1,30,222.0,0,1
1148,23526,0,0,9,1,4145,213,10,1,1,30,1019.28,0,3
1149,23527,1,1,9,1,1243,0,7,1,1,30,50.36,1,0
1150,23528,0,0,34,0,4005,0,13,1,1,25,183.015,0,0
1151,23529,0,0,35,0,0,0,0,1,2,25,0.0,0,0
1152,23530,2,0,33,0,2088,347,20,1,1,25,1657.755,0,3
1153,23531,2,0,34,0,3833,0,31,1,1,25,175.05,0,0
1154,23532,0,0,34,0,2028,0,29,1,1,15,114.235,0,0
1155,23533,3,0,34,0,3410,20,24,1,1,25,246.735,0,0
1156,23534,0,0,34,0,1995,273,14,1,1,30,1173.0,0,3
1157,23535,5,0,33,0,8750,132,39,1,1,30,882.48,0,3
1158,23536,0,0,34,0,13408,0,40,1,1,30,542.72,0,1
1159,23537,0,0,34,0,4150,0,21,1,1,30,168.96,0,0
1160,23538,0,0,34,0,5553,0,8,1,1,25,253.755,0,0
1161,23539,1,0,34,0,1873,0,13,1,2,30,76.72,0,0
1162,23540,17,0,34,1,14775,42,28,1,1,25,863.595,0,1
1163,23541,0,0,34,0,2730,471,4,1,1,30,1993.92,0,3
1164,23542,1,0,33,0,15120,138,26,1,1,25,1309.185,0,3
1165,23543,0,0,33,0,6135,174,22,1,1,30,944.48,0,3
1166,23544,0,0,33,0,510,0,7,1,2,25,23.175,0,0
1167,23545,0,0,34,0,345,1,4,1,2,25,20.25,0,0
1168,23546,0,0,33,0,0,0,0,1,2,25,0.0,1,0
1169,23547,0,0,33,0,7143,372,39,1,1,25,2000.745,0,3
1170,23548,0,0,33,0,11100,0,43,1,1,30,449.8,0,1
1171,23549,0,0,33,0,6353,96,33,1,1,25,720.855,0,3
1172,23550,15,0,29,0,590,4,13,1,2,25,46.26,1,0
1173,23551,13,0,32,6,10070,0,38,1,1,45,253.85,0,2
1174,23552,5,1,32,0,5453,14,20,1,1,25,312.39,1,0
1175,23553,0,0,30,0,2475,0,10,1,1,30,99.52,0,0
1176,23554,1,1,31,0,2625,0,12,1,2,25,119.565,1,0
1177,23555,1,0,32,0,1903,22,27,1,2,30,165.52,1,0
1178,23556,0,1,32,0,0,0,0,1,2,25,0.0,1,0
1179,23557,0,0,32,0,1303,0,2,1,1,30,52.76,0,0
1180,23558,0,0,29,0,6420,2,18,1,1,45,167.7,0,0
1181,23559,0,0,32,0,263,0,1,1,2,30,10.56,1,0
1182,23560,0,0,32,0,0,0,0,1,1,45,0.0,0,0
1183,23561,17,0,27,1,15710,0,76,1,1,25,717.255,0,2
1184,23562,0,0,30,1,6600,259,29,2,1,25,1467.315,0,3
1185,23563,0,0,32,0,3353,0,24,1,1,25,154.17,0,0
1186,23564,0,0,31,0,1300,26,16,1,2,30,157.4,0,0
1187,23565,0,0,32,0,2415,163,19,1,1,25,844.155,0,3
1188,23566,0,0,23,0,950,181,7,2,1,25,858.465,0,3
1189,23567,0,0,22,0,1203,18,64,1,1,45,75.825,0,1
1190,23568,3,0,23,0,335,0,3,1,2,25,15.795,0,0
1191,23569,0,0,22,0,0,9,0,1,2,45,22.5,0,0
1192,23570,2,0,21,0,860,7,9,1,1,25,71.235,0,0
1193,23571,0,0,21,0,2860,0,19,1,1,30,116.48,0,0
1194,23572,0,0,14,0,1330,16,10,1,1,25,132.615,0,0
1195,23573,8,0,13,0,6028,73,38,2,1,15,740.3,0,3
1196,23574,4,0,11,0,8568,61,36,1,1,45,370.75,0,1
1197,23575,0,0,12,1,2488,19,15,1,1,30,176.96,0,0
1198,23576,0,0,5,0,4025,203,6,1,1,30,974.24,0,3
1199,23577,0,1,5,0,1123,0,3,1,2,25,50.985,1,0
1200,23578,4,0,40,0,4145,8,19,1,1,25,225.54,0,0
1201,23579,0,0,41,0,93,10,6,1,2,25,49.23,0,0
1202,23580,6,0,39,0,2228,362,26,1,1,25,1731.78,0,3
1203,23581,6,0,40,0,3973,4,37,1,1,25,199.575,0,1
1204,23582,0,0,40,0,2168,5,35,1,1,15,149.71,0,0
1205,23583,7,0,40,1,3550,35,30,1,1,30,285.12,0,1
1206,23584,0,0,40,0,2135,288,20,1,1,30,1238.8,0,3
1207,23585,9,0,39,2,8890,147,45,1,1,30,948.28,0,3
1208,23586,3,0,40,0,13548,3,46,1,1,30,560.52,0,1
1209,23587,3,0,40,1,4290,5,27,1,1,30,194.76,0,1
1210,23588,2,0,40,0,5693,10,14,1,1,25,305.28,0,0
1211,23589,5,0,40,0,2013,11,19,1,2,30,126.52,0,0
1212,23590,21,0,40,3,14915,57,34,1,1,30,833.44,0,2
1213,23591,0,0,40,1,2870,486,10,1,1,30,2059.72,0,3
1214,23592,5,0,39,0,15260,153,32,1,1,25,1383.21,0,3
1215,23593,0,0,39,1,6275,189,28,1,1,30,1010.28,0,3
1216,23594,0,0,39,0,650,3,13,1,2,25,43.2,0,0
1217,23595,0,0,40,0,485,16,10,1,2,25,94.275,0,0
1218,23596,0,0,39,0,0,3,0,1,2,25,13.5,1,0
